time_days,dt_days,pressure_mean_bar,pressure_min_bar,pressure_max_bar,gas_saturation_min,gas_saturation_max,gas_kg,native_gas_kg,water_kg,native_water_kg,production_kg_day,water_production_kg_day,bhp_bar,produced_kg,water_produced_kg,recharged_kg,lost_kg,gas_balance_residual_kg,water_balance_residual_kg,physical_gas_balance_residual_kg,production_sm3_day,produced_sm3
0.0,0.0,100.0000001586159,99.99181158453159,100.00818904993196,0.7999999999999999,0.8,25050550.505548026,25050549.34049816,887130000.0077524,887129973.2716658,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001,0.001,99.9992474952969,99.66441082308104,100.00818904993152,0.7999963500484734,0.8000000000000002,25050371.625630073,25050370.44724084,887130000.487221,887129973.2716562,178893.2575451844,2.1271542494734636e-06,30.0,178.8932575451844,2.1271542494734637e-09,0.0,0.0,2.2525719600707816e-07,-9.653825299363808e-06,0.013339592021026192,2099569.029479581,2099.5690294795813
0.0025,0.0015,99.99813159138283,99.18887341039422,100.00818904993088,0.7999911278627739,0.8000000000000003,25050106.31530371,25050105.135178577,887130000.484932,887129973.2716396,176874.70902778933,1.5868534987738864e-06,30.0,444.20532108686837,4.507434497634293e-09,0.0,0.0,1.5034523812573752e-06,-2.622153626667424e-05,0.01507676981361783,2075878.466683752,5213.386729505209
0.004750000000000001,0.0022500000000000007,99.99648565371514,98.50867144191656,100.00818904992991,0.7999836759476672,0.8000000000000003,25049714.773431238,25049713.592806395,887130000.320714,887129973.2716396,174018.8320810496,1.9443875630364638e-06,30.0,835.74769326923,8.882306514466338e-09,0.0,0.0,1.50380242303072e-06,-2.6217161394657408e-05,0.015576480604295284,2042360.6534824078,9808.698199840626
0.008125,0.0033749999999999995,99.99407542914338,97.55739579641589,100.00818904992845,0.7999731747203149,0.8000000000000003,25049141.00111399,25049139.790105797,887130001.2932491,887129973.2716395,170015.6150393945,9.395615365508433e-06,30.0,1409.5503940271865,4.059250837305729e-08,0.0,0.0,1.6639660316286609e-06,-2.63046604823496e-05,0.0459599892328697,1995377.1582166848,16543.096108821937
0.013187500000000001,0.005062500000000001,99.99057623033782,96.2677947021839,100.00818904992627,0.7999590076128863,0.8000000000000004,25048307.273360126,25048306.043902997,887130001.9048947,887129973.2716395,164690.60799111842,5.111029366584015e-06,30.0,2243.2965969822235,6.646709454138887e-08,0.0,0.0,1.8185801309300587e-06,-2.6278785896181267e-05,0.06440908153126657,1932880.560895251,26328.303948354147
0.02078125,0.00759375,99.98554968611052,94.59414501328638,100.00818904992302,0.7999405507678101,0.8000000000000005,25047108.5257925,25047107.31419013,887130001.154833,887129973.2716391,157857.41057184018,1.3065562237634204e-05,30.0,3442.026308512135,1.6568370778342362e-07,0.0,0.0,4.822450136998668e-07,-2.6537197151591575e-05,0.04655298386387585,1852683.1858197108,40397.11689067258
0.032171875,0.011390625000000001,99.97840573312456,92.54256527638321,100.0081890499182,0.7999179882128356,0.8000000000000006,25045403.35767764,25045402.095158607,887130002.7573392,887129973.2716391,149703.72847157443,1.3407322890785592e-05,30.0,5147.245340633663,3.1840149508627826e-07,0.0,0.0,1.0798594303196296e-06,-2.6384479364288722e-05,0.09747024578064156,1756988.0285574754,60410.30865346007
0.049257812500000005,0.017085937500000002,99.96834538743573,90.20382562069464,100.00818904991132,0.7998922360375759,0.8000000000000007,25043000.81450323,25042999.46216657,887130006.1585902,887129973.271639,140620.49518535926,5.9025584311590005e-06,30.0,7549.878332589762,4.1925223953115903e-07,0.0,0.0,9.993182175094262e-07,-2.640283790939462e-05,0.18728779350385594,1650383.2545320569,88608.6537914414
0.07488671875000001,0.025628906250000007,99.9542431512982,87.75323018657085,100.00818904990204,0.7998652828202024,0.8000000000000008,25039632.87505994,25039631.520073216,887130005.3129797,887129973.2716368,131411.8543071651,5.281488172729538e-06,30.0,10917.820426766757,5.546110047705281e-07,0.0,0.0,1.8225946405436844e-06,-2.8413246356069317e-05,0.18993868026518612,1542306.6424966773,128136.28614074102
