time_days,dt_days,pressure_mean_bar,pressure_min_bar,pressure_max_bar,free_H2_kg,dissolved_H2_kg,gas_phase_production_kg_day,water_phase_production_kg_day,produced_dry_gas_H2_mole_fraction,bhp_bar,H2_kg,native_H2_kg,H2_rate_kg_day,H2_produced_kg,H2_supplied_kg,H2_balance_residual_kg,H2_physical_balance_residual_kg,N2_kg,native_N2_kg,N2_rate_kg_day,N2_produced_kg,N2_supplied_kg,N2_balance_residual_kg,N2_physical_balance_residual_kg,CH4_kg,native_CH4_kg,CH4_rate_kg_day,CH4_produced_kg,CH4_supplied_kg,CH4_balance_residual_kg,CH4_physical_balance_residual_kg,H2O_kg,native_H2O_kg,H2O_rate_kg_day,H2O_produced_kg,H2O_supplied_kg,H2O_balance_residual_kg,H2O_physical_balance_residual_kg
0.0,0.0,6.434540057784027,5.999557826243381,7.7100319676250875,872958.8128822612,25222.797731826613,0.0,0.0,0.0,6.0,898181.6106140763,898181.4109560957,0.0,0.0,0.0,0.0,0.0,126620.51583094963,126620.48957179357,0.0,0.0,0.0,0.0,0.0,74405.3770680575,74405.36163977478,0.0,0.0,0.0,0.0,0.0,2616886244.923656,2616885752.908214,0.0,0.0,0.0,0.0,0.0
0.0001,0.0001,6.4345399604635105,5.999557825978775,7.710031967622356,872958.8113159513,25222.79772196312,20.355637226088135,6.85092535199124e-09,0.980001654113075,2.9999999999999996,898181.6090379086,898181.4093775981,15.784880509420613,0.0015784880509420614,0.0,-9.533035816690696e-09,2.3204032152275827e-06,126620.51560744178,126620.48934794877,2.238442078964263,0.00022384420789642632,0.0,-5.990000963231219e-10,3.3635059701651133e-07,74405.37694010341,74405.36151162512,1.2815002750735585,0.00012815002750735585,0.0,3.6138240102766457e-10,1.9593912307027815e-07,2616886244.925269,2616885752.908103,1.0508143694806262,0.00010508143694806263,0.0,-6.021620913265494e-06,0.0017182215431492346
0.00025,0.00015000000000000001,6.434539816518402,5.999557824986676,7.710031967616354,872958.8089664995,25222.797707167912,20.355561789083158,6.877655916126641e-09,0.9800016540808544,2.9999999999999996,898181.6066736514,898181.407009876,15.784821144640633,0.003946211222638157,0.0,-8.464711937460068e-09,5.786340762641874e-06,126620.51527217758,126620.4890121836,2.2384336571826022,0.0005596092564738167,0.0,-7.089474427434891e-10,8.372048833218482e-07,74405.37674817283,74405.36131940097,1.2814954616339638,0.00032037434675245044,0.0,5.306860288668488e-10,4.896787645151902e-07,2616886244.9278207,2616885752.907948,1.0508115325036147,0.0002627031668236048,0.0,-3.371967453738925e-06,0.004427398906569699
0.00047500000000000005,0.00022500000000000005,6.434539605000445,5.999557822159937,7.71003196758584,872958.805442344,25222.797684974885,20.355448707370165,6.917776515228618e-09,0.9800016540325702,2.9999999999999996,898181.6031273061,898181.4034583134,15.784732155086925,0.007497775957532716,0.0,-6.279363739050692e-09,1.1005795173836194e-05,126620.51476928918,126620.4885085396,2.238421032678328,0.0010632539888264405,0.0,1.0908374464130288e-11,1.5935329373720046e-06,74405.37646027908,74405.36103106596,1.28148824614733,0.0006087092021355997,0.0,3.7624189961477095e-10,9.307820458557062e-07,2616886244.93194,2616885752.907718,1.0508072803753565,0.0004991348049080602,0.0,3.2241603768101614e-06,0.008783226754370951
0.0008125000000000001,0.0003375,6.434539297057592,5.999557814909989,7.7100319674253255,872958.8001561528,25222.797651685163,20.35527917206308,6.978012788222882e-09,0.9800016539602489,2.9999999999999996,898181.5978078367,898181.3981310256,15.784598739305798,0.012825078032048423,0.0,7.966602225129016e-09,1.8838494153697316e-05,126620.51401495833,126620.48775307929,2.2384021056376913,0.0018187146994791614,0.0,4.144426123901118e-10,2.723397923974852e-06,74405.37602844613,74405.36059856637,1.2814774284717134,0.0010412078342448032,0.0,-5.741788962690397e-10,1.5964694135865362e-06,2616886244.9385853,2616885752.9073453,1.050800905625895,0.0008537801105567998,0.0,-1.5017191689293977e-05,0.01578307469673844
0.00131875,0.00050625,6.434538854411663,5.99955779726963,7.710031966611506,872958.792226952,25222.797601749342,20.355025065214317,7.068490903575754e-09,0.9800016538520019,2.9999999999999996,898181.5898286996,898181.3901401848,15.784398769691139,0.020815929909204563,0.0,1.9021300097510352e-08,3.055324681611876e-05,126620.51288348502,126620.48661989818,2.2383737369118464,0.0029518914037907837,0.0,-3.992317955392455e-09,4.426789382692975e-06,74405.3753807038,74405.35994982526,1.2814612144410258,0.0016899475740555724,0.0,-1.9499512339017644e-09,2.5938788948630907e-06,2616886244.94955,2616885752.9068007,1.0507913512387965,0.0013857432321214406,0.0,-2.7602104792621898e-05,0.027279908271183942
0.002078125,0.0007593750000000001,6.434538228709601,5.999557755609444,7.710031962751657,872958.7803333829,25222.797526842198,20.35464434546355,7.204483436306735e-09,0.9800016536901596,2.9999999999999996,898181.5778602223,898181.3781541599,15.784099161325413,0.032801980209836046,0.0,4.441134748844888e-08,4.8126267568449066e-05,126620.51118631256,126620.4849201633,2.2383312328710514,0.004651624183752238,0.0,-6.08444713102313e-09,6.9871149022500065e-06,74405.37440911727,74405.35897673409,1.2814369214348245,0.0026630387362701425,0.0,-1.9574627673976663e-09,4.0985103141122706e-06,2616886244.9678307,2616885752.906,1.0507770370367497,0.0021836770446212227,0.0,-3.0277880915886672e-05,0.04635834821771693
0.0032171875,0.0011390624999999999,6.434537362218604,5.99955765899601,7.710031945907764,872958.7624935239,25222.797414469427,20.35407425460926,7.409081808199807e-09,0.9800016534485803,2.9999999999999996,898181.5599079905,898181.3601756323,15.783650525517567,0.0507805446365584,0.0,8.125488798471636e-08,7.445888758789154e-05,126620.50864063903,126620.48237063034,2.23826758690069,0.0072011508569563044,0.0,-1.237222698943774e-08,1.0840256975428592e-05,74405.37295178714,74405.3575171356,1.281400544862413,0.004122634044402485,0.0,-5.13238252938808e-09,6.363687940148105e-06,2616886244.998339,2616885752.904777,1.050755604737671,0.003380553350642726,0.0,-5.648888568539909e-05,0.07806374274273258
0.00492578125,0.0017085937499999996,6.434536188997903,5.99955743755462,7.710031879376928,872958.7357348113,25222.797245878377,20.353221335083976,7.717317531233e-09,0.9800016530888613,2.9999999999999996,898181.5329806923,898181.3332090674,15.782979313209898,0.07774724444748812,0.0,2.16126460367283e-07,0.0001138605307971774,126620.50482232038,126620.47854648641,2.238172364762519,0.011025278170812263,0.0,-2.8990804829681638e-08,1.6648915582655882e-05,74405.37076590468,74405.35532782544,1.2813461211046453,0.006311934018508625,0.0,-1.5323980617418242e-08,9.781199974101887e-06,2616886245.048539,2616885752.9029045,1.0507235437242304,0.005175813030427797,0.0,-0.00013376872616399985,0.13005898792666803
0.007488671874999999,0.0025628906249999996,6.434534632859619,5.999530407185939,7.71003164607542,872958.6955990966,25222.79699291252,20.3519469193954,8.182729976262138e-09,0.9800016525605464,2.9999999999999996,898181.492592002,898181.2927618782,15.78197639492049,0.11819472379400114,0.0,5.063496036350479e-07,0.00017264956957380173,126620.49909526658,126620.47281050256,2.2380300831260453,0.016761104489323976,0.0,-1.8652610358355082e-07,2.542143955017867e-05,74405.36748732573,74405.35204406423,1.281264801488806,0.009595675566386772,0.0,-3.498497943774104e-08,1.4943796130238024e-05,2616886245.128578,2616885752.8999877,1.0506756480427895,0.007868579798712461,0.0,-0.0003578148546078512,0.21279077904798005
0.011333007812499999,0.0038443359374999994,6.434532596631166,5.999366446568626,7.710030934693719,872958.6354006702,25222.79661329403,20.350046371543346,8.887112934397902e-09,0.980001651775821,2.9999999999999996,898181.4320139553,898181.2320970312,15.780480717272956,0.17886019292643934,0.0,1.1284545314294014e-06,0.0002600719861936551,126620.4905058626,126620.46420749837,2.237817894978638,0.025364028244570954,0.0,-2.6695657229583447e-07,3.894121450198282e-05,74405.3625699881,74405.34711887366,1.2811435269885965,0.014520821668284535,0.0,-7.945605780962373e-08,2.2752266104854313e-05,2616886245.2507687,2616885752.8955307,1.0506042411902665,0.01190745543921012,0.0,-0.0007759361318348014,0.3390201301523449
0.01709951171875,0.00576650390625,6.434529942501288,5.999122308651544,7.7100290833792435,872958.5451129789,25222.796043559265,20.34722013472611,9.956467223690645e-09,0.9800016506043806,2.9999999999999996,898181.341156532,898181.1411116514,15.77825651107374,0.26984557073136056,0.0,1.1264955737666504e-06,0.00038802653123820585,126620.47762396825,126620.45130493381,2.237502352421592,0.03826659430005363,0.0,-2.6545940657457523e-07,5.961292144617686e-05,74405.35519524728,74405.33973219362,1.2809631814361557,0.021907500857798554,0.0,-8.030414191603774e-08,3.469063873326808e-05,2616886245.429578,2616885752.88948,1.0504980997510915,0.01796515683493299,0.0,-0.0007688214365513847,0.5238869975026575
0.025749267578125,0.008649755859375,6.4345264771976325,5.998760097743694,7.71002502272812,872958.4097099229,25222.795188406657,20.343035194617002,1.1969848509612344e-08,0.9800016488441887,2.9999999999999996,898181.2048983343,898181.0046620745,15.77496294048466,0.4062951488572412,0.0,1.1276838609020068e-06,0.0005794069416129033,126620.45830401419,126620.43195512549,2.23703510403534,0.057616401798810876,0.0,-2.662851269624733e-07,8.946635389893431e-05,74405.34413476173,74405.32865448485,1.2806961304853013,0.03298520971654268,0.0,-8.021382329886917e-08,5.191395391063863e-05,2616886245.672056,2616885752.8803988,1.0503410315815516,0.0270503503271975,0.0,-0.0007649916222653916,0.775450561661426
0.0387239013671875,0.012974633789062502,6.434521965611566,5.998225559929815,7.7100175445933745,872958.2066815946,25222.793904696267,20.336877081559933,1.695608372484193e-08,0.9800016460451227,2.9999999999999996,898181.000586304,898180.8000505866,15.770116263384375,0.6109066321855923,0.0,1.1230927472460905e-06,0.0008788599275564302,126620.429325082,126620.40293933457,2.2363475439214593,0.08663219220626117,0.0,-2.6679616937919093e-07,0.00012632457811334596,74405.32754455516,74405.31204302108,1.2803031639686653,0.04959667440801416,0.0,-7.929099235526316e-08,7.317206712462165e-05,2616886245.9610925,2616885752.8667903,1.0501101272415174,0.04067514466634201,0.0,-0.0007486529410798623,1.0781116299568694
0.05818585205078125,0.01946195068359375,6.434516189350017,5.997442814792507,7.710005925667194,872957.9022532136,25222.791978665704,20.327897633430673,2.4162060625193077e-08,0.9800016420781098,2.9999999999999996,898180.6942318778,898180.4932709043,15.763048717163024,0.9176863089421048,0.0,1.1175622447456846e-06,0.0013041104872926201,126620.38587937856,126620.35943516318,2.2353449097156157,0.1301363645999688,0.0,-2.65796040621602e-07,0.00018479352926326076,74405.30267220008,74405.2871369748,1.2797301245635417,0.07450271898057909,0.0,-8.099953047180364e-08,0.00010686156390365964,2616886246.364647,2616885752.846326,1.0497739061505549,0.06110579265676769,0.0,-0.0007824252692577027,1.5020967174919728
