time_days,pressure_bar,mass_kg,cumulative_source_kg,cumulative_produced_kg,cumulative_leaked_kg,cumulative_consumed_kg,production_sm3_day,source_sm3_day,leakage_sm3_day,consumption_kg_day,stage_index,balance_residual_kg
299.38524590163934,89.30071014073089,22499645.922333036,0.0,2550904.5498535354,0.0,0.0,100000.0,0.0,0.0,0.0,0,-3.166496753692627e-08
314.35450819672127,88.76902564175273,22372100.69484036,0.0,2678449.777346212,0.0,0.0,100000.0,0.0,0.0,0.0,0,-3.026798367500305e-08
329.32377049180326,88.23765092526457,22244555.46734768,0.0,2805995.004838889,0.0,0.0,100000.0,0.0,0.0,0.0,0,-3.213062882423401e-08
344.29303278688525,87.70658563889295,22117010.239855003,0.0,2933540.2323315656,0.0,0.0,100000.0,0.0,0.0,0.0,0,-3.4458935260772705e-08
359.2622950819672,87.17582943059553,21989465.012362324,0.0,3061085.459824242,0.0,0.0,100000.0,0.0,0.0,0.0,0,-3.67872416973114e-08
374.23155737704917,86.64538194866154,21861919.784869645,0.0,3188630.687316919,0.0,0.0,100000.0,0.0,0.0,0.0,0,-3.864988684654236e-08
389.2008196721311,86.11524284171283,21734374.55737697,0.0,3316175.9148095953,0.0,0.0,100000.0,0.0,0.0,0.0,0,-3.771856427192688e-08
404.1700819672131,85.58541175870431,21606829.32988429,0.0,3443721.1423022724,0.0,0.0,100000.0,0.0,0.0,0.0,0,-3.958120942115784e-08
419.1393442622951,85.0558883489251,21479284.10239161,0.0,3571266.3697949494,0.0,0.0,100000.0,0.0,0.0,0.0,0,-4.1443854570388794e-08
434.108606557377,84.52667226199901,21351738.874898933,0.0,3698811.597287626,0.0,0.0,100000.0,0.0,0.0,0.0,0,-4.377216100692749e-08
449.077868852459,83.99776314788576,21224193.647406258,0.0,3826356.8247803026,0.0,0.0,100000.0,0.0,0.0,0.0,0,-4.237517714500427e-08
464.04713114754094,83.46916065688144,21096648.41991358,0.0,3953902.052272979,0.0,0.0,100000.0,0.0,0.0,0.0,0,-4.470348358154297e-08
479.0163934426229,82.94086443961966,20969103.1924209,0.0,4081447.279765656,0.0,0.0,100000.0,0.0,0.0,0.0,0,-4.6566128730773926e-08
493.9856557377049,82.41287414707237,20841557.96492822,0.0,4208992.507258333,0.0,0.0,100000.0,0.0,0.0,0.0,0,-4.842877388000488e-08
508.95491803278685,81.8851894305507,20714012.737435542,0.0,4336537.734751009,0.0,0.0,100000.0,0.0,0.0,0.0,0,-5.122274160385132e-08
523.9241803278688,81.35780994170605,20586467.509942863,0.0,4464082.962243687,0.0,0.0,100000.0,0.0,0.0,0.0,0,-5.21540641784668e-08
538.8934426229508,80.8307353325309,20458922.282450188,0.0,4591628.189736364,0.0,0.0,100000.0,0.0,0.0,0.0,0,-5.029141902923584e-08
553.8627049180327,80.30396525535994,20331377.05495751,0.0,4719173.41722904,0.0,0.0,100000.0,0.0,0.0,0.0,0,-5.4016709327697754e-08
568.8319672131147,79.77749936287094,20203831.82746483,0.0,4846718.644721717,0.0,0.0,100000.0,0.0,0.0,0.0,0,-5.587935447692871e-08
583.8012295081967,79.25133730808585,20076286.59997215,0.0,4974263.872214394,0.0,0.0,100000.0,0.0,0.0,0.0,0,-5.774199962615967e-08
598.7704918032787,78.72547874437191,19948741.372479472,0.0,5101809.099707071,0.0,0.0,100000.0,0.0,0.0,0.0,0,-5.960464477539063e-08
613.7397540983607,78.19992332544258,19821196.144986797,0.0,5229354.327199748,0.0,0.0,100000.0,0.0,0.0,0.0,0,-5.774199962615967e-08
628.7090163934425,77.6746707053588,19693650.91749412,0.0,5356899.554692424,0.0,0.0,100000.0,0.0,0.0,0.0,0,-6.05359673500061e-08
643.6782786885245,77.14972053852999,19566105.69000144,0.0,5484444.782185101,0.0,0.0,100000.0,0.0,0.0,0.0,0,-6.239861249923706e-08
658.6475409836065,76.62507247971524,19438560.46250876,0.0,5611990.009677777,0.0,0.0,100000.0,0.0,0.0,0.0,0,-6.51925802230835e-08
673.6168032786885,76.10072618402468,19311015.235016085,0.0,5739535.237170454,0.0,0.0,100000.0,0.0,0.0,0.0,0,-6.332993507385254e-08
688.5860655737705,75.57668130692032,19183470.007523406,0.0,5867080.464663131,0.0,0.0,100000.0,0.0,0.0,0.0,0,-6.51925802230835e-08
703.5553278688524,75.05293750421761,19055924.780030727,0.0,5994625.692155807,0.0,0.0,100000.0,0.0,0.0,0.0,0,-6.798654794692993e-08
718.5245901639344,74.52949443208448,18928379.55253805,0.0,6122170.919648484,0.0,0.0,100000.0,0.0,0.0,0.0,0,-6.984919309616089e-08
733.4938524590164,74.00635174704766,18800834.32504537,0.0,6249716.147141161,0.0,0.0,100000.0,0.0,0.0,0.0,0,-7.171183824539185e-08
748.4631147540983,73.4835091059917,18673289.097552694,0.0,6377261.374633838,0.0,0.0,100000.0,0.0,0.0,0.0,0,-6.984919309616089e-08
763.4323770491803,72.96096616615823,18545743.870060015,0.0,6504806.6021265155,0.0,0.0,100000.0,0.0,0.0,0.0,0,-7.171183824539185e-08
778.4016393442622,72.43872258514884,18418198.642567337,0.0,6632351.829619191,0.0,0.0,100000.0,0.0,0.0,0.0,0,-7.543712854385376e-08
793.3709016393442,71.91677802092649,18290653.415074658,0.0,6759897.057111868,0.0,0.0,100000.0,0.0,0.0,0.0,0,-7.729977369308472e-08
808.3401639344262,71.39513213181696,18163108.18758198,0.0,6887442.284604545,0.0,0.0,100000.0,0.0,0.0,0.0,0,-7.916241884231567e-08
823.3094262295082,70.87378457651042,18035562.960089304,0.0,7014987.512097222,0.0,0.0,100000.0,0.0,0.0,0.0,0,-7.729977369308472e-08
838.2786885245902,70.35273501406269,17908017.732596625,0.0,7142532.739589899,0.0,0.0,100000.0,0.0,0.0,0.0,0,-7.916241884231567e-08
853.247950819672,69.83247575507835,17780593.202192068,0.0,7269957.269994452,0.0,0.0,99414.36675209014,0.0,0.0,0.0,0,-8.288770914077759e-08
868.217213114754,69.31972860834422,17654937.400734127,0.0,7395613.071452396,0.0,0.0,97630.6193583624,0.0,0.0,0.0,0,-8.009374141693115e-08
883.186475409836,68.81642620222854,17531527.407799084,0.0,7519023.064387438,0.0,0.0,95892.51288116918,0.0,0.0,0.0,0,-8.102506399154663e-08
898.155737704918,68.32231993350872,17410306.014219657,0.0,7640244.457966864,0.0,0.0,94198.4850274181,0.0,0.0,0.0,0,-8.195638656616211e-08
913.125,67.83716994351532,17291217.96025872,0.0,7759332.511927806,0.0,0.0,92547.04064863447,0.0,0.0,0.0,0,-7.82310962677002e-08
928.0942622950819,67.3607447325914,17174209.85220403,0.0,7876340.619982495,0.0,0.0,90936.7482732335,0.0,0.0,0.0,0,-7.916241884231567e-08
943.0635245901639,66.89282079490005,17059230.083251223,0.0,7991320.388935298,0.0,0.0,89366.2368474653,0.0,0.0,0.0,0,-8.195638656616211e-08
958.0327868852459,66.43318227237766,16946228.758418027,0.0,8104321.713768493,0.0,0.0,87834.19267087386,0.0,0.0,0.0,0,-8.195638656616211e-08
973.0020491803278,65.98162062666357,16835157.623250194,0.0,8215392.848936324,0.0,0.0,86339.35651302389,0.0,0.0,0.0,0,-8.475035429000854e-08
987.9713114754098,65.53793432791883,16725969.996095896,0.0,8324580.476090624,0.0,0.0,84880.52089926504,0.0,0.0,0.0,0,-8.288770914077759e-08
1002.9405737704917,65.10192855952135,16618620.703740219,0.0,8431929.768446302,0.0,0.0,83456.52755422554,0.0,0.0,0.0,0,-8.195638656616211e-08
1017.9098360655737,64.67341493769413,16513066.020205393,0.0,8537484.451981127,0.0,0.0,82066.26499257897,0.0,0.0,0.0,0,-8.195638656616211e-08
1032.8790983606557,64.25221124518715,16409263.60853515,0.0,8641286.86365137,0.0,0.0,80708.66624740386,0.0,0.0,0.0,0,-8.195638656616211e-08
1047.8483606557377,63.838141178191954,16307172.465393482,0.0,8743378.006793039,0.0,0.0,79382.70672716918,0.0,0.0,0.0,0,-8.195638656616211e-08
1062.8176229508197,63.43103410572382,16206752.868319156,0.0,8843797.603867365,0.0,0.0,78087.40219303744,0.0,0.0,0.0,0,-8.195638656616211e-08
1077.7868852459017,63.03072484075501,16107966.325487474,0.0,8942584.146699047,0.0,0.0,76821.80684877429,0.0,0.0,0.0,0,-8.195638656616211e-08
1092.7561475409836,62.63705342243203,16010775.527840264,0.0,9039774.944346257,0.0,0.0,75585.01153611511,0.0,0.0,0.0,0,-8.195638656616211e-08
1107.7254098360654,62.24986490874981,15915144.303453928,0.0,9135406.168732593,0.0,0.0,74376.14202894001,0.0,0.0,0.0,0,-8.195638656616211e-08
1122.6946721311474,61.86900917909957,15821037.574023448,0.0,9229512.898163073,0.0,0.0,73194.35742008768,0.0,0.0,0.0,0,-8.195638656616211e-08
1137.6639344262294,61.49434074614131,15728421.313347954,0.0,9322129.158838566,0.0,0.0,72038.84859506339,0.0,0.0,0.0,0,-8.195638656616211e-08
1152.6331967213114,61.12571857648862,15637262.507710436,0.0,9413287.964476084,0.0,0.0,70908.83678730216,0.0,0.0,0.0,0,-8.195638656616211e-08
1167.6024590163934,60.7630059197244,15547529.11805081,0.0,9503021.35413571,0.0,0.0,69803.57221001155,0.0,0.0,0.0,0,-8.195638656616211e-08
1182.5717213114754,60.40607014529689,15459190.043837627,0.0,9591360.428348893,0.0,0.0,68722.33275996319,0.0,0.0,0.0,0,-8.195638656616211e-08
1197.5409836065573,60.0547825868726,15372215.088549484,0.0,9678335.383637037,0.0,0.0,67664.4227889134,0.0,0.0,0.0,0,-8.195638656616211e-08
1212.5102459016393,59.70901839374901,15286574.926682444,0.0,9763975.545504076,0.0,0.0,66629.17193862644,0.0,0.0,0.0,0,-8.195638656616211e-08
1227.4795081967213,59.36865638895382,15202241.072204776,0.0,9848309.399981745,0.0,0.0,65615.9340357417,0.0,0.0,0.0,0,-8.195638656616211e-08
1242.4487704918033,59.03357893368035,15119185.848384956,0.0,9931364.623801565,0.0,0.0,64624.08604297672,0.0,0.0,0.0,0,-8.195638656616211e-08
1257.418032786885,58.703671797728916,15037382.35892319,0.0,10013168.113263331,0.0,0.0,63653.027063386835,0.0,0.0,0.0,0,-8.195638656616211e-08
1272.387295081967,58.37882403564487,14956804.460320747,0.0,10093746.011865774,0.0,0.0,62702.17739461967,0.0,0.0,0.0,0,-8.195638656616211e-08
1287.356557377049,58.05892786826053,14877426.735425208,0.0,10173123.736761313,0.0,0.0,61770.97763029699,0.0,0.0,0.0,0,-8.195638656616211e-08
1302.325819672131,57.74387856936693,14799224.468093239,0.0,10251326.004093282,0.0,0.0,60858.887805844824,0.0,0.0,0.0,0,-8.195638656616211e-08
1317.295081967213,57.433574357256134,14722173.618915794,0.0,10328376.853270726,0.0,0.0,59965.38658626173,0.0,0.0,0.0,0,-8.195638656616211e-08
1332.264344262295,57.1279162908903,14646250.80195383,0.0,10404299.67023269,0.0,0.0,59089.97049347423,0.0,0.0,0.0,0,-8.195638656616211e-08
