time_days,dt_days,pressure_mean_bar,pressure_min_bar,pressure_max_bar,free_H2_kg,dissolved_H2_kg,gas_phase_production_kg_day,water_phase_production_kg_day,produced_dry_gas_H2_mole_fraction,bhp_bar,H2_kg,native_H2_kg,H2_rate_kg_day,H2_produced_kg,H2_supplied_kg,H2_balance_residual_kg,H2_physical_balance_residual_kg,N2_kg,native_N2_kg,N2_rate_kg_day,N2_produced_kg,N2_supplied_kg,N2_balance_residual_kg,N2_physical_balance_residual_kg,CH4_kg,native_CH4_kg,CH4_rate_kg_day,CH4_produced_kg,CH4_supplied_kg,CH4_balance_residual_kg,CH4_physical_balance_residual_kg,H2O_kg,native_H2O_kg,H2O_rate_kg_day,H2O_produced_kg,H2O_supplied_kg,H2O_balance_residual_kg,H2O_physical_balance_residual_kg
0.0,0.0,6.434540057784027,5.999557826243381,7.7100319676250875,872958.8128822612,25222.797731826613,0.0,0.0,0.0,6.0,898181.6106140763,898181.4109560957,0.0,0.0,0.0,0.0,0.0,126620.51583094963,126620.48957179357,0.0,0.0,0.0,0.0,0.0,74405.3770680575,74405.36163977478,0.0,0.0,0.0,0.0,0.0,2616886244.923656,2616885752.908214,0.0,0.0,0.0,0.0,0.0
0.0001,0.0001,6.434577586709448,5.999557820780091,7.7101239332856935,872958.8057629546,25222.79767905752,92.52481378486215,6.914113129593217e-09,0.9800016540369257,2.9999999999999996,898181.603441994,898181.4037812043,71.74881945685877,0.007174881945685877,0.0,-9.47402285182003e-09,2.799744108153944e-06,126620.51481418902,126620.48855432733,10.174646297259587,0.0010174646297259587,0.0,-1.6159588140263886e-09,7.040209625247106e-07,74405.37648543317,74405.36105728081,5.824949568089814,0.0005824949568089814,0.0,9.841936424908118e-10,-1.2937186297321945e-07,2616886254.16179,2616885762.907743,4.776398469568083,0.00047763984695680826,10.0,6.524734651236486e-06,-0.7613884528349288
0.00025,0.00015000000000000001,6.434633675461813,5.999557800309133,7.710261872567258,872958.795084017,25222.797599961723,92.52325768172894,7.035839922094306e-09,0.9800016538911044,2.9999999999999996,898181.5926839797,898181.3930190848,71.74759488151777,0.017937021177913542,0.0,1.0325293536839197e-08,6.924580502803979e-06,126620.513289056,126620.48702815534,10.174472572662172,0.0025436355156252845,0.0,-2.711882187561576e-09,1.7418881307108836e-06,74405.37561149725,74405.36018355229,5.824850276483714,0.0014562224982815385,0.0,1.3547539826075372e-12,-3.37748597696412e-07,2616886268.0114775,2616885777.906996,4.776339958101111,0.0011940908406719748,25.0,-2.4228098535417075e-05,-1.9109844255472659
0.00047500000000000005,0.00022500000000000005,6.43471736144838,5.999557742036805,7.710468743966492,872958.7790655945,25222.797481454407,92.52092719382748,7.218930995277517e-09,0.9800016536733299,2.9999999999999996,898181.5765470491,898181.3768763343,71.74576089863592,0.034079817380106625,0.0,5.6019334671031373e-08,1.2790225728032123e-05,126620.5110013949,126620.4847389511,10.17421239398076,0.004832833304270956,0.0,-9.170299542296534e-09,3.278573011833083e-06,74405.37430060365,74405.3588729907,5.824701572446617,0.0027667803520820275,0.0,-3.7247297182338435e-09,-6.734911800190466e-07,2616886288.7703295,2616885800.4058485,4.776252335983092,0.002268747616268171,47.5,-9.684152557554171e-05,-3.6510577637667865
0.0008125000000000001,0.0003375,6.4348419261308845,5.99955759279069,7.710778915926194,872958.7550379876,25222.797304016,92.51743960692401,7.494670201473134e-09,0.9800016533488124,2.9999999999999996,898181.5523419993,898181.352663158,71.74301632266832,0.05829308538900718,0.0,1.476911644648915e-07,2.1008385513276995e-05,126620.50756999094,126620.48130527473,10.173823032825986,0.008266498577849727,0.0,-2.0260504659391776e-08,5.539880784947299e-06,74405.37233429131,74405.35690722107,5.824479034830245,0.0047325420263372355,0.0,-1.1689829640740279e-08,-1.2241554064682664e-06,2616886319.8768477,2616885834.1540728,4.776121224094138,0.0038806885293999425,81.25,-0.0002606421895876565,-6.292927554268445
0.00131875,0.00050625,6.435026731524593,5.999557230410644,7.7112437246241585,872958.7189966931,25222.79703863004,92.51222646712752,7.910714798830928e-09,0.9800016528680752,2.9999999999999996,898181.5160353197,898181.3163455648,71.73891378884466,0.09461091049460979,0.0,3.796115359833152e-07,3.2153893060105077e-05,126620.50242309169,126620.47615501193,10.173241020878026,0.013416701844669227,0.0,-7.979850349948414e-08,8.843901575822377e-06,74405.36938489758,74405.35395872989,5.824146389535922,0.0076810161360397955,0.0,-2.8759394956646978e-08,-2.1437784099931703e-06,2616886366.4762216,2616885884.776285,4.775925275779621,0.006298500700263375,131.875,-0.000630420045581559,-10.316135924653736
0.002078125,0.0007593750000000001,6.435299721655708,5.999446878912916,7.71193954180691,872958.6649351921,25222.79664241202,92.5044475189612,8.54015056839259e-09,0.9800016521581177,2.9999999999999996,898181.4615776008,898181.261873976,71.73279200935006,0.14908299942671,0.0,8.79733661696136e-07,4.6523969458922565e-05,126620.4947034637,126620.46843030264,10.172372541006318,0.0211413472429959,0.0,-1.4368513432533314e-07,1.3861310912098579e-05,74405.36496101938,74405.34953635857,5.823650016198105,0.012103350367090232,0.0,-6.584772324624844e-08,-3.687746664010616e-06,2616886436.270404,2616885960.709343,4.775632960946847,0.009924996979982389,207.8125,-0.001446138731694191,-16.4558271278064
0.0032171875,0.0011390624999999999,6.435700754156747,5.999226983215222,7.712979208727942,872958.5838445873,25222.796052564332,92.49286978369125,9.495033091314655e-09,0.980001651116768,2.9999999999999996,898181.3798971499,898181.1801773336,71.72368058184541,0.23078075433946826,0.0,1.9923165036073165e-06,6.382794450648932e-05,126620.48312524945,126620.45684466488,10.171079918794256,0.03272684296299748,0.0,-2.857321170363081e-07,2.114277796398667e-05,74405.35832579831,74405.34290361816,5.822911228766757,0.018736010188607367,0.0,-1.4643182711868152e-07,-6.248995756862746e-06,2616886540.808057,2616886074.608334,4.775198063779858,0.015364246024506634,321.71875,-0.003265781746506491,-25.818984909401536
0.00492578125,0.0017085937499999996,6.436285934848103,5.998900378201273,7.714527672424018,872958.462211419,25222.795178443164,92.47570369843643,1.094873756244577e-08,0.9800016495646948,2.9999999999999996,898181.2573898698,898181.057653779,71.71017093884133,0.35330430421700415,0.0,1.98759326425213e-06,8.009773401257414e-05,126620.46576122059,126620.43946969639,10.169163330812177,0.05010181187275234,0.0,-2.85313274756005e-07,3.208283190983541e-05,74405.34837475623,74405.33295650117,5.821815821875222,0.02868312831551448,0.0,-1.4530096522843983e-07,-1.0172952989519896e-05,2616886697.4671345,2616886245.4595647,4.774553617856449,0.023522018495016048,492.578125,-0.003252387938061929,-40.01112449258284
0.007488671874999999,0.0025628906249999996,6.437132942777738,5.998417608979952,7.7168221340571295,872958.2797992158,25222.7938913428,92.45039610517202,1.516966785792997e-08,0.9800016470543655,2.9999999999999996,898181.0736905544,898180.8739195038,71.69025315316351,0.5370385819271236,0.0,1.9900191604582673e-06,0.00011506003029937428,126620.43971313557,126620.41341448844,10.16633774238025,0.07615702356328234,0.0,-2.815644258996608e-07,3.9209495880418443e-05,74405.33344705288,74405.31803996084,5.820200889197866,0.043599666610056355,0.0,-1.4733367244973428e-07,-2.1338007250980284e-05,2616886932.4661775,2616886501.7363873,4.77360433560006,0.035756244294184794,748.8671875,-0.0032580951528871083,-61.28890977896026
