time_days,dt_days,pressure_mean_bar,pressure_min_bar,pressure_max_bar,free_H2_kg,dissolved_H2_kg,gas_phase_production_kg_day,water_phase_production_kg_day,produced_dry_gas_H2_mole_fraction,bhp_bar,H2_kg,native_H2_kg,H2_rate_kg_day,H2_produced_kg,H2_supplied_kg,H2_balance_residual_kg,H2_physical_balance_residual_kg,N2_kg,native_N2_kg,N2_rate_kg_day,N2_produced_kg,N2_supplied_kg,N2_balance_residual_kg,N2_physical_balance_residual_kg,CH4_kg,native_CH4_kg,CH4_rate_kg_day,CH4_produced_kg,CH4_supplied_kg,CH4_balance_residual_kg,CH4_physical_balance_residual_kg,H2O_kg,native_H2O_kg,H2O_rate_kg_day,H2O_produced_kg,H2O_supplied_kg,H2O_balance_residual_kg,H2O_physical_balance_residual_kg
0.0,0.0,6.434540057784027,5.999557826243381,7.7100319676250875,872958.8128822612,25222.797731826613,0.0,0.0,0.0,6.0,898181.6106140763,898181.4109560957,0.0,0.0,0.0,0.0,0.0,126620.51583094963,126620.48957179357,0.0,0.0,0.0,0.0,0.0,74405.3770680575,74405.36163977478,0.0,0.0,0.0,0.0,0.0,2616886244.923656,2616885752.908214,0.0,0.0,0.0,0.0,0.0
0.0001,0.0001,6.434541053927806,5.999557820780091,7.710032060162064,872958.8057630305,25222.8076893793,92.52481378486215,6.914113129593217e-09,0.9800016540369257,2.9999999999999996,898181.6134523934,898181.4137812061,71.74881945685877,0.007174881945685877,0.01,-7.602064476183723e-09,1.3199134120180436e-05,126620.51481531543,126620.48855432835,10.174646297259587,0.0010174646297259587,0.0,-5.97324748040709e-10,1.8304265126916752e-06,74405.3764868094,74405.36105727962,5.824949568089814,0.0005824949568089814,0.0,-2.0906340623527003e-10,1.2468609678343472e-06,2616886245.1936865,2616885752.907734,4.776398469568083,0.00047763984695680826,0.0,-2.535171353738614e-06,0.2705081383515955
0.00025,0.00015000000000000001,6.4345425601378174,5.999557800309133,7.710032202078619,872958.795084359,25222.82262573565,92.52325768172894,7.035839922094306e-09,0.9800016538911044,2.9999999999999996,898181.6177100927,898181.4180190797,71.74759488151777,0.017937021177913542,0.025,5.226302439431674e-09,3.303760820954488e-05,126620.51329189567,126620.48702815497,10.174472572662172,0.0025436355156252845,0.0,-3.0902319834991143e-09,4.581548868374391e-06,74405.37561495838,74405.36018355051,5.824850276483714,0.0014562224982815385,0.0,-1.7739789038781484e-09,3.1233807836249586e-06,2616886245.6014338,2616885752.9072824,4.776339958101111,0.0011940908406719748,0.0,0.0002623510335430686,0.6789718580220685
0.00047500000000000005,0.00022500000000000005,6.434544843529891,5.999557742036805,7.710032427655022,872958.7790666971,25222.845030326847,92.52092719382748,7.218930995277517e-09,0.9800016536733299,2.9999999999999996,898181.6240970221,898181.4243763518,71.74576089863592,0.034079817380106625,0.04750000000000001,7.346766309895836e-08,6.276323488222518e-05,126620.51100683135,126620.48473895357,10.17421239398076,0.004832833304270956,0.0,-6.696473953474169e-09,8.715023021998655e-06,74405.37430722665,74405.35887299178,5.824701572446617,0.0027667803520820275,0.0,-2.6478879913346964e-09,5.94950744595233e-06,2616886246.218606,2616885752.9067307,4.776252335983092,0.002268747616268171,0.0,0.0007853072170982489,1.2972187560086021
0.0008125000000000001,0.0003375,6.434548317264782,5.99955759279069,7.710032811675952,872958.7550410004,25222.878637336,92.51743960692399,7.494670201472667e-09,0.9800016533488124,2.9999999999999996,898181.6336783373,898181.4339131952,71.7430163226683,0.058293085389007175,0.08125000000000002,1.8487421823976113e-07,0.00010734645852847335,126620.5075794001,126620.48130527468,10.173823032825982,0.008266498577849725,0.0,-2.0318712322039967e-08,1.4949047308200972e-05,74405.37234572756,74405.35690722261,5.824479034830243,0.004732542026337235,0.0,-1.0147326627400755e-08,1.0212092908097777e-05,2616886247.156115,2616885752.906323,4.776121224094137,0.003880688529399942,0.0,0.0019895523599663483,2.2363397568277397
0.00131875,0.00050625,6.434553620697469,5.999557230410644,7.710033538509315,872958.7190042072,25222.929048106547,92.51222646712748,7.91071479883051e-09,0.9800016528680752,2.9999999999999996,898181.6480523087,898181.4482206133,71.73891378884463,0.09461091049460976,0.13187500000000002,4.281194722344228e-07,0.00017414294628706473,126620.50243861065,126620.4761550183,10.17324102087802,0.013416701844669223,0.0,-7.342476463292891e-08,2.436286433068688e-05,74405.36940370165,74405.35395873709,5.82414638953592,0.007681016136039794,0.0,-2.155619692034011e-08,1.666029375959211e-05,2616886248.5863533,2616885752.906403,4.77592527577962,0.0062985007002633745,0.0,0.004487473173407906,3.6689958159163276
0.002078125,0.0007593750000000001,6.4345617373256,5.999446878912911,7.710035090734974,872958.6649529418,25223.004664786768,92.50444751896099,8.540150568406507e-09,0.9800016521581177,2.9999999999999996,898181.6696177237,898181.469686585,71.73279200934991,0.14908299942670986,0.2078125,9.88768251969363e-07,0.0002741468435399075,126620.49472843514,126620.4684303154,10.172372541006288,0.021141347242995875,0.0,-1.3092310469434154e-07,3.883274668991729e-05,74405.36499114893,74405.34953637442,5.8236500161980915,0.01210335036709022,0.0,-5.00006875747e-08,2.644180464141284e-05,2616886250.7789416,2616885752.9080377,4.775632960946839,0.009924996979982382,0.0,0.009748567231447226,5.865210641511232
0.0032171875,0.0011390624999999999,6.434574150537714,5.999226983215209,7.7100387233797125,872958.5838847732,25223.11809084048,92.49286978369054,9.49503309136945e-09,0.9800016511167681,2.9999999999999996,898181.7019756163,898181.5018963254,71.72368058184487,0.23078075433946754,0.32171875,2.2340505903550856e-06,0.00042354435991104333,126620.48316491909,126620.45684469219,10.17107991879418,0.03272684296299737,0.0,-2.584181722636858e-07,6.081241937387627e-05,74405.35837337708,74405.34290364913,5.822911228766714,0.018736010188607304,0.0,-1.1546535157516691e-07,4.132977165076032e-05,2616886254.1558323,2616885752.9132185,4.7751980637798335,0.015364246024506598,0.0,0.020368651999848393,9.247540549888033
0.00492578125,0.0017085937499999996,6.434592944561649,5.998900378201192,7.710047504488465,872958.4622994149,25223.288231711234,92.47570369843218,1.0948737562809402e-08,0.9800016495646949,2.9999999999999996,898181.7505311244,898181.5502321374,71.71017093883799,0.35330430421699777,0.492578125,2.220982695089191e-06,0.0006432273769845231,126620.46582375167,126620.43946972452,10.1691633308117,0.05010181187275142,0.0,-2.5718442353550586e-07,9.461391049248036e-05,74405.34844917207,74405.3329565312,5.82181582187495,0.028683128315513957,0.0,-1.1526581272097713e-07,6.424289303925274e-05,2616886259.359194,2616885752.905064,4.774553617856289,0.02352201849501574,0.0,0.020372032227925895,14.45905983358901
0.007488671874999999,0.0025628906249999996,6.434621047678746,5.998417608979383,7.7100682069680015,872958.2799865007,25223.543446036645,92.45039610514227,1.516966786322816e-08,0.9800016470543657,2.9999999999999996,898181.8234325371,898181.6227869345,71.6902531531401,0.5370385819270572,0.7488671874999999,2.233243297733445e-06,0.000989855315286614,126620.43981115766,126620.4134145141,10.166337742376925,0.0761570235632729,0.0,-2.5590940878894575e-07,0.00013723158975097183,74405.33356251473,74405.31803999317,5.820200889195967,0.04359966661005096,0.0,-1.149993222038237e-07,9.412384398096996e-05,2616886267.3521996,2616885752.8928027,4.773604335598945,0.03575624429418163,0.0,0.02034486734105663,22.46429981195165
