time_days,dt_days,pressure_mean_bar,pressure_min_bar,pressure_max_bar,gas_saturation_min,gas_saturation_max,gas_kg,native_gas_kg,water_kg,native_water_kg,production_kg_day,water_production_kg_day,bhp_bar,produced_kg,water_produced_kg,recharged_kg,lost_kg,gas_balance_residual_kg,water_balance_residual_kg,physical_gas_balance_residual_kg,production_sm3_day,produced_sm3
2.9537837600708006,0.9852612533569336,98.84133858094337,74.41984685638221,99.96205632752381,0.7997182565797648,0.7999994687681421,24774446.90405094,24774441.51803864,887130133.2394037,887129973.2715037,86302.18763556251,4.769468717889608e-05,30.0,276993.9575920426,0.00012295675407055282,886.1351280212402,0.0,4.502478986978531e-06,-3.916787971850968e-05,4.220966933760792,1012879.9867719795,3250921.4863301497
4.431675640106201,1.4778918800354006,98.32537111597331,73.48583645680665,99.8165747632122,0.7997080283277471,0.799997874649123,24651531.9317628,24651527.069765758,887130114.8335072,887129973.2714657,83468.76892917012,2.6500610059274162e-05,30.0,400351.7734290143,0.00016212179049313855,1329.5026920318605,0.0,4.579650521918666e-06,-3.803060666262317e-05,3.6969517556599385,979625.7532411993,4698702.432518882
6.431675640106201,2.0,97.64861048550353,72.63516752610836,99.47640162650055,0.7996985591469515,0.7999941328873961,24490278.986324262,24490273.798963837,887130127.0409845,887129973.2713372,80926.63540095372,6.516210251080509e-05,30.0,562205.0442309218,0.0002924459955147487,1929.5026920318605,0.0,4.566670213534962e-06,-3.621401577675519e-05,4.0223151253767355,949790.1691734391,6598282.77086576
8.431675640106201,2.0,96.98821650923928,71.98711637204842,99.02930852955038,0.7996915005229761,0.7999892453340983,24332859.839023657,24332854.602164794,887130129.0104377,887129973.2712777,79009.59840039075,2.891088002685518e-05,30.0,720224.2410317033,0.00035026775556845906,2529.5026920318605,0.0,6.304634553089272e-06,-3.787769120888469e-05,4.071815302176219,927290.9896628205,8452864.750191402
10.431675640106201,2.0,96.34139296976174,71.44793961019296,98.51099791617347,0.7996854914834135,0.7999835356565842,24178598.309902,24178593.35234776,887130114.1422168,887129973.271192,77430.62490848714,4.557269527689114e-05,30.0,875085.4908486776,0.00044141314612224135,3129.5026920318605,0.0,6.246543307497632e-06,-3.244377984211412e-05,3.7925106204811527,908759.4704347539,10270383.69106091
12.431675640106201,2.0,95.70652781117988,70.97088488015427,97.94908160478772,0.7996802649076915,0.7999773209628004,24027104.215948235,24027098.875800963,887130133.8574057,887129973.2711111,76047.23827447381,3.8229440700229316e-05,30.0,1027179.9673976252,0.0005178720275227,3729.5026920318605,0.0,8.39626864035381e-06,-3.680879675708516e-05,4.175105802179132,892523.443585968,12055430.578232845
14.431675640106201,2.0,95.08262195197729,70.53008728682862,97.36272766161116,0.7996753914052569,0.7999708660204178,23878137.807036255,23878132.910316132,887130117.0466061,887129973.2709986,74782.98274234362,5.236787929824487e-05,30.0,1176745.9328823125,0.0006226077861191898,4329.5026920318605,0.0,8.252030056610238e-06,-4.460660749653288e-05,3.7316785087341486,877685.591131197,13810801.76049524
16.4316756401062,1.9999999999999982,94.46904519128447,70.11423114088714,96.76460188372342,0.7996707451747119,0.7999643270231699,23731548.642362863,23731543.076840524,887130145.6328411,887129973.2708458,73594.91673786654,7.830968906012654e-05,30.0,1323935.7663580454,0.0007792271642394428,4929.50269203186,0.0,8.37659536045976e-06,-4.081353858038147e-05,4.400480849948508,863741.9320900083,15538285.624675253
18.4316756401062,2.0,93.86532869528207,69.71555197697342,96.1626993418861,0.7996664065973218,0.7999576585135308,23587227.34535893,23587222.342355195,887130123.1705301,887129973.2707565,72460.36724259841,4.2733195183498574e-05,30.0,1468856.5008432423,0.0008646935546064399,5529.50269203186,0.0,8.245278877438977e-06,-4.463490608691946e-05,3.8379621145322744,850426.3660627364,17239138.356800728
20.4316756401062,2.0,93.27108679179655,69.32772489654772,95.56196119330801,0.7996620800983221,0.7999510785181335,23445083.862133965,23445078.86545846,887130125.7235134,887129973.2705973,71371.73844842198,7.983947095152128e-05,30.0,1611599.9777400861,0.0010243724965094824,6129.50269203186,0.0,8.352380973519757e-06,-4.410036573416999e-05,3.831633992773277,837649.745343673,18914437.84748807
22.4316756401062,2.0,92.68606342030341,68.9504047129242,94.9654340365486,0.7996579450084238,0.7999444918044025,23305060.23741899,23305054.70094555,887130148.1863151,887129973.2704871,70312.08225653307,5.322936210079749e-05,30.0,1752224.1422531523,0.0011308312207110773,6729.50269203186,0.0,8.508610335411504e-06,-4.7910234367047654e-05,4.37143208463749,825213.1596784795,20564864.16684503
24.4316756401062,2.0,92.1099551171747,68.57998027502224,94.3748514782285,0.7996538126208628,0.7999379854353269,23167087.494328305,23167082.232159976,887130138.2966067,887129973.2703236,69286.23439277333,8.198494165009467e-05,30.0,1890796.611038699,0.0012948011040112668,7329.50269203186,0.0,8.48253330332227e-06,-4.7376287040979325e-05,4.097126945900527,813173.3632475619,22191210.893340155
26.4316756401062,2.0,91.54257485162941,68.21757511475613,93.7912683453008,0.7996498798434029,0.7999316113152672,23031123.98924382,23031118.440137837,887130150.7948396,887129973.2702318,68281.89601106088,4.700076542796438e-05,30.0,2027360.403060821,0.0013888026348671955,7929.50269203186,0.0,8.465536666335538e-06,-4.5165909139152204e-05,4.384064582922292,801386.0114474052,23793982.916234966
28.4316756401062,2.0,90.98367799726877,67.86022672811052,93.21524922266094,0.7996458598462164,0.7999252401997112,22897114.60288975,22897108.723624382,887130162.5881181,887129973.2700561,67304.85825672593,8.620592220945703e-05,30.0,2161970.1195742725,0.0015612144792861095,8529.50269203186,0.0,8.462277037324384e-06,-4.8468557518089716e-05,4.7142239644199435,789919.0716768227,25373821.05958861
30.0,1.5683243598938006,90.55055474396,67.58436476118952,92.76835119100423,0.7996428277243003,0.79992036232049,22793208.836333532,22793203.356413018,887130146.2209067,887129973.2699192,66552.47293764965,8.638335079070343e-05,30.0,2266345.9840935613,0.001696691592620421,9000.0,0.0,8.418690413236618e-06,-4.996291787762587e-05,4.314879066776484,781088.7505353529,26598821.574292216
32.0,2.0,90.00634378023959,67.23821866098395,92.20634012102013,0.7996390913851505,0.799914130938348,22662586.28399036,22662580.3997432,887130162.1440074,887129973.2698451,65611.47833489445,3.834818602947639e-05,30.0,2397568.94076335,0.0017733879646793737,9600.0,0.0,8.388888090848923e-06,-4.7295514629708355e-05,4.719205684494227,770044.8288584654,28138911.232009146
34.0,2.0,89.47009364045294,66.89651243973418,91.65222349948789,0.7996352283210234,0.7999080155973042,22533801.80846622,22533796.222344633,887130155.8156245,887129973.2696825,64692.08869935373,8.358135255977846e-05,30.0,2526953.1181620574,0.0019405506697989306,10200.0,0.0,8.529983460903168e-06,-4.273428045741706e-05,4.421080249361694,759254.4724677654,29657420.176944673
36.0,2.0,88.94163873124411,66.56012776947472,91.10596272057218,0.7996315455179306,0.7999020039666088,22406818.656469766,22406813.32707323,887130144.2298123,887129973.2695092,63791.447635745826,8.430205784197713e-05,30.0,2654536.013433549,0.0021091547854828847,10800.0,0.0,8.619856089353561e-06,-4.746047178029889e-05,4.164355288725346,748684.1574666476,31154788.49187797
38.0,2.0,88.42081174685032,66.22980810281061,90.56746502104986,0.7996279565513901,0.7998961059775982,22281599.565701153,22281594.364675026,887130141.4485826,887129973.2694207,62909.48119895999,4.60776868407719e-05,30.0,2780354.975831469,0.0022013101591644283,11400.0,0.0,8.334871381521225e-06,-4.375839094543496e-05,4.035984595771879,738333.0160031506,32631454.52388427
40.0,2.0,87.9074407470926,65.90305734207593,90.03661767075874,0.7996242633503113,0.7998902803720425,22158106.021753307,22158100.42988011,887130156.8681751,887129973.2692446,62046.9673974814,8.484026211189386e-05,30.0,2904448.910626432,0.002370990683388216,12000.0,0.0,8.380040526390076e-06,-5.0269196677701824e-05,4.426831712946296,728210.1791230309,34087874.88213033
42.0,2.0,87.40137618382519,65.58090822116172,89.51327268640073,0.7996207066713568,0.7998845276687793,22036305.109124333,22036299.5254096,887130157.7853711,887129973.269059,61200.452235303186,9.40244415066338e-05,30.0,3026849.815097038,0.002559039566401484,12600.0,0.0,8.479226380586624e-06,-4.782917749500057e-05,4.418673344422132,718275.1092278151,35524425.10058596
44.0,2.0,86.90245054614344,65.26436276037838,88.99728857396367,0.7996173014912914,0.79987882885653,21916159.140674334,21916153.466257915,887130158.7809227,887129973.2689658,60373.029575773195,4.769176556931221e-05,30.0,3147595.8742485847,0.0026544230975401083,13200.0,0.0,8.339062333106995e-06,-4.5548101495536224e-05,4.50937489233911,708564.1172425525,36941553.33507107
46.0,2.0,86.41054148928133,64.95207170009512,88.48851536346118,0.7996138136240075,0.7998732130020553,21797641.331808116,21797635.65888394,887130157.5119858,887129973.2688359,59558.90368701568,6.444556271216319e-05,30.0,3266713.681622616,0.0027833142229644345,13800.0,0.0,8.395873010158539e-06,-4.659510168156158e-05,4.507882705889642,699009.1819387382,38339571.69894855
48.0,2.0,85.92546958103995,64.64358936544674,87.98681214811025,0.7996103510578269,0.7998676890660018,21680710.95304825,21680705.44707168,887130151.4467174,887129973.2676008,58765.10592070914,9.276443696004227e-05,30.0,3384243.8934640344,0.002968843096884519,14400.0,0.0,3.7552788853645325e-05,-0.0010961936767971215,4.340964259579778,689692.826315965,39718957.35158048
50.0,2.0,85.44711097974991,64.33993844150842,87.49203739791496,0.7996070095173217,0.7998622460690651,21565340.538367912,21565334.85756488,887130161.2449331,887129973.2674003,57985.29475338287,0.00010055673630076028,30.0,3500214.4829708003,0.0031699565694860397,15000.0,0.0,3.75211238861084e-05,-0.001095590229220015,4.515790686011314,680540.6234983322,41080038.59857714
52.0,2.0,84.97533368684408,64.0400179400811,87.00405099229407,0.7996037438413617,0.7998568810032917,21451500.721013606,21451495.002638582,887130169.235459,887129973.2672405,57219.92746309875,7.91020386009773e-05,30.0,3614654.3378969976,0.0033281606466879945,15600.0,0.0,3.7419144064188004e-05,-0.001097126600016107,4.553362576756626,671557.9402999374,42423154.47917701
54.0,2.0,84.50999786030691,63.7450663822232,86.52271862996899,0.79960055935283,0.7998516044845161,21339160.110948153,21339154.441035777,887130166.9825919,887129973.2671545,56470.2808014795,4.3478204535897265e-05,30.0,3727594.8994999565,0.003415117055759789,16200.0,0.0,3.7573277950286865e-05,-0.0010962392979999764,4.504900082945824,662759.7612327861,43748674.001642585
56.0,2.0,84.0509882966063,63.45360046168347,86.04791138945725,0.799597257483545,0.7998463572076165,21228293.03471162,21228287.23738503,887130170.6001258,887129973.2670225,55733.6018253325,6.60924988999906e-05,30.0,3839062.1031506215,0.0035473020535597703,16800.0,0.0,3.749178722500801e-05,-0.0010960189837327101,4.63231421681121,654113.7765589574,45056901.5547605
58.0,2.0,83.59815445556788,63.16618895442277,85.57950358233123,0.7995940518221055,0.7998411708267846,21118865.256279457,21118859.319585588,887130179.8557589,887129973.266839,55013.95889976245,8.926888125399747e-05,30.0,3949090.0209501465,0.0037258398160677653,17400.0,0.0,3.757374361157417e-05,-0.0011009443178433675,4.771681577432901,645667.7343797024,46348237.0235199
60.0,2.0,83.15138055490245,62.882252683341214,85.1173646175114,0.7995909068046217,0.7998360566484457,21010851.04902674,21010845.28873496,887130169.5385442,887129973.2666322,54307.015425257654,0.00010375878543693826,30.0,4057704.0518006617,0.003933357386941642,18000.0,0.0,3.746245056390762e-05,-0.0011002548643400962,4.5952793741598725,637370.7384781768,47622978.500476256
62.0,2.0,82.71055326230533,62.60261360199484,84.66137255947324,0.7995878190848413,0.7998310356430208,20904224.748339288,20904218.706853062,887130188.0407261,887129973.2664158,53613.290941024636,0.0001085476400468033,30.0,4164930.633682711,0.004150452667035249,18600.0,0.0,3.7612393498420715e-05,-0.0010995244447811574,4.876473972573876,629228.8863923347,48881436.27326093
64.0,2.0,82.27555160094352,62.32666446433604,84.21140377100399,0.799584785455043,0.7998260942218047,20798959.30154745,20798953.08722985,887130188.9089811,887129973.2662069,52932.80981155931,0.00010492340617067659,30.0,4270796.25330583,0.004360299479376602,19200.0,0.0,3.75211238861084e-05,-0.0010986515170223234,5.049305252730846,621242.4640744907,50123921.20140991
66.0,2.0,81.84626745200936,62.054053657683745,83.76732746543398,0.7995817968085416,0.7998212521480712,20695030.449769236,20695024.69307629,887130172.4725468,887129973.2740484,52264.19705570291,9.457534974278261e-05,30.0,4375324.647417236,0.004549450178862167,19800.0,0.0,-4.634261131286621e-06,0.006932086249113632,4.591638445854187,613395.334148107,51350711.86970613
